"name","Start.day","Species","Voltinism","Initial.num.f","Initial.num.m","Initial.stage","Initial.age","RndSeed","MultiYearInput","List.input.floral","Num.repeat.yr","input.floral","stoch.crop.forag","Density.dep","DD.thresh.s","DD.max.cells.s","DD.funct","DD.log.slope","day.emerge.f","var.emerge.f","day.emerge.m","var.emerge.m","latest.emerge","dev.egg","dev.larva","dev.cocoon","t.maturation","m.life","max.nesting.life","p.max.nesting.life","max.f.ratio","max.cells","max.survival.e.f","max.survival.e.m","emerged.survival","a.cell.age","a.sex.age","a.size.age","a.cell.resource","a.sex.resource","a.size.resource","Effects","ad.nectar.cons","ad.pollen.cons","k_CA","Transfer.mat.adult","ad.ET","TC_soil","TC_leaf","Exposure.resting.soil","GUTS","t.guts","kd_SD","bw_SD","mw_SD","kd_IT","mw_IT","Fs_IT","nectar_prop","weight.prov","Transfer.mat.dev","SM","F","SA_i","dr.intercept","dr.slope"
5630,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",3,"99","2","365","8","32","68",7,"21",29,0.0729886,0.8959054,2.226096,0.6106168,0.6106168,0.54752,-0.006184848,-0.04950128,-0.002314683,0.4601547,0.2248023,0.288799,"TRUE",162.365,22.04789,"0.4","TRUE",0.1547154,0.6944429,"0","FALSE","GUTS-SD","10",0.4687922,0.01256027,14.99941,"0","0","0",0.7809459,294.6337,"TRUE",192.283,"0","0",1.500014,-0.8401451
5631,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",4,"99","2","365","8","32","68",3,"21",36,0.0131574,0.9114217,1.301119,0.6466093,0.6466093,0.7492275,-0.007371739,-0.0317772,-0.002165089,1.395515,0.5038265,0.1153185,"TRUE",155.9471,12.72645,"0.4","TRUE",0.1214875,0.6241732,"0","FALSE","GUTS-SD","10",0.4587387,0.01488282,13.96694,"0","0","0",0.7724474,260.3952,"TRUE",230.5516,"0","0",1.313814,-0.858403
5632,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",3,"99","2","365","8","32","68",2,"21",33,0.07606311,0.4161673,2.099689,0.7316877,0.7316877,0.6011306,-0.005517753,-0.0417405,-0.004643545,1.071941,0.2817525,0.2071549,"TRUE",187.8317,6.240399,"0.4","TRUE",0.05455027,0.3042703,"0","FALSE","GUTS-SD","10",0.3546065,0.01348118,12.15416,"0","0","0",0.7842965,304.226,"TRUE",158.4062,"0","0",1.092364,-0.9230946
5633,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",3,"21",31,0.05386546,0.3906526,2.610029,0.6447562,0.6447562,0.5608502,-0.006045092,-0.05070911,-0.003934993,0.9453082,0.5851965,0.003086139,"TRUE",238.69,4.400261,"0.4","TRUE",0.093901,0.04772092,"0","FALSE","GUTS-SD","10",0.4405798,0.01204361,14.55826,"0","0","0",0.7851308,279.1817,"TRUE",195.7884,"0","0",1.34033,-0.5768111
5634,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",1,"99","2","365","8","32","68",5,"21",34,0.08641851,0.9834328,1.783057,0.6213888,0.6213888,0.5927834,-0.004079016,-0.05306785,-0.00259345,0.7577599,0.4784283,0.080129,"TRUE",157.4522,6.652837,"0.4","TRUE",0.08430224,0.9383572,"0","FALSE","GUTS-SD","10",0.3976123,0.0111842,13.39786,"0","0","0",0.7761875,317.7133,"TRUE",229.4363,"0","0",1.247841,-1.060412
5635,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",7,"99","2","365","8","32","68",10,"21",30,0.03049461,0.5282732,2.336692,0.6938177,0.6938177,0.5188895,-0.004592221,-0.0529526,-0.002639379,0.7537543,0.4698881,0.1189033,"TRUE",173.8548,21.40437,"0.4","TRUE",0.1472727,0.3965403,"0","FALSE","GUTS-SD","10",0.3124433,0.0110548,13.46875,"0","0","0",0.7777773,336.7101,"TRUE",227.2225,"0","0",0.9792742,-0.7430143
5636,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",7,"99","2","365","8","32","68",6,"21",33,0.01304804,0.6793582,1.378185,0.7765785,0.7765785,0.7432102,-0.004285588,-0.05730186,-0.002901933,1.293592,0.5804665,0.0001159095,"TRUE",154.7427,6.149999,"0.4","TRUE",0.1474033,0.6142798,"0","FALSE","GUTS-SD","10",0.3278177,0.01250234,13.37418,"0","0","0",0.7705129,344.6605,"TRUE",226.0059,"0","0",1.198087,-0.7800998
5637,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",1,"99","2","365","8","32","68",1,"21",36,0.03179112,0.7839914,1.099279,0.663225,0.663225,0.7276339,-0.004507355,-0.05754817,-0.004242027,1.339945,0.2017388,0.1279808,"TRUE",185.2223,3.255946,"0.4","TRUE",0.09657008,0.657753,"0","FALSE","GUTS-SD","10",0.4636385,0.01270819,12.1958,"0","0","0",0.7820367,261.3683,"TRUE",154.7191,"0","0",0.9266788,-0.6341794
5638,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",7,"99","2","365","8","32","68",4,"21",27,0.08335164,0.4883875,1.03058,0.8711682,0.8711682,0.6296221,-0.005288431,-0.0408339,-0.001704921,0.810277,0.3397095,0.2764968,"TRUE",240.7486,14.49658,"0.4","TRUE",0.06563719,0.1905383,"0","FALSE","GUTS-SD","10",0.3991609,0.01280969,13.33144,"0","0","0",0.7763696,335.0162,"TRUE",176.8382,"0","0",1.233714,-1.140379
5639,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",7,"99","2","365","8","32","68",10,"21",26,0.07207882,0.4343078,2.821527,0.7900787,0.7900787,0.5383587,-0.004202085,-0.0558902,-0.004938535,0.7473551,0.3170295,0.07664382,"TRUE",222.4572,10.25759,"0.4","TRUE",0.03615186,0.3503141,"0","FALSE","GUTS-SD","10",0.4810375,0.01630798,14.81465,"0","0","0",0.7883362,325.557,"TRUE",140.4608,"0","0",1.175723,-0.8512511
5640,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",3,"99","2","365","8","32","68",3,"21",33,0.08432556,0.831418,1.367889,0.7718313,0.7718313,0.5006322,-0.005040379,-0.05255786,-0.00217687,0.6240814,0.2907379,0.02930033,"TRUE",248.1304,0.4654647,"0.4","TRUE",0.07843117,0.3281556,"0","FALSE","GUTS-SD","10",0.3338485,0.01284679,12.11889,"0","0","0",0.7809995,354.8387,"TRUE",225.5066,"0","0",1.384242,-0.806508
5641,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",7,"99","2","365","8","32","68",4,"21",27,0.02127316,0.4787752,1.001809,0.6614929,0.6614929,0.6314505,-0.005673246,-0.05500493,-0.001068996,1.234885,0.4699881,0.2034468,"TRUE",173.8114,7.781396,"0.4","TRUE",0.07992358,0.4069864,"0","FALSE","GUTS-SD","10",0.3918699,0.01397642,12.69239,"0","0","0",0.7766843,269.1511,"TRUE",190.0018,"0","0",1.060777,-1.000543
5642,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",4,"21",35,0.09353419,0.4111698,1.482191,0.8308632,0.8308632,0.5850541,-0.004364678,-0.03883181,-0.002551449,0.643769,0.4113797,0.2390695,"TRUE",190.7727,19.76297,"0.4","TRUE",0.07074257,0.4754159,"0","FALSE","GUTS-SD","10",0.3493773,0.01521841,12.50433,"0","0","0",0.7727949,300.408,"TRUE",235.5166,"0","0",1.288178,-0.9638489
5643,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",5,"99","2","365","8","32","68",3,"21",36,0.0500929,0.5460598,2.247745,0.8470831,0.8470831,0.6376711,-0.00794115,-0.04302964,-0.001862059,0.9153161,0.3956288,0.1448776,"TRUE",235.715,19.56755,"0.4","TRUE",0.05693525,0.2639064,"0","FALSE","GUTS-SD","10",0.4362447,0.0140529,13.32028,"0","0","0",0.774988,331.5837,"TRUE",173.6391,"0","0",1.416152,-1.065811
5644,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",6,"99","2","365","8","32","68",6,"21",32,0.07224508,0.4480056,2.563487,0.7978109,0.7978109,0.6031292,-0.006984615,-0.04559642,-0.002032195,1.080638,0.5790621,0.08302437,"TRUE",170.6515,7.871125,"0.4","TRUE",0.0564533,0.1709876,"0","FALSE","GUTS-SD","10",0.3815202,0.01635057,14.52352,"0","0","0",0.7828137,317.4273,"TRUE",135.9367,"0","0",1.214058,-0.7066208
5645,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",5,"21",27,0.07321515,0.7173924,2.3751,0.6285047,0.6285047,0.5548617,-0.006066328,-0.03530498,-0.003681416,1.261303,0.2520823,0.2365292,"TRUE",197.3204,16.51899,"0.4","TRUE",0.1312052,0.4298761,"0","FALSE","GUTS-SD","10",0.4703232,0.01680043,14.21387,"0","0","0",0.7842856,286.7436,"TRUE",144.8817,"0","0",1.344129,-1.037188
5646,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",3,"99","2","365","8","32","68",9,"21",30,0.01513829,0.7619666,1.330707,0.7688737,0.7688737,0.5451481,-0.004585238,-0.05278641,-0.003161567,0.5777305,0.5856774,0.006570665,"TRUE",181.6507,19.09187,"0.4","TRUE",0.1536903,0.3188882,"0","FALSE","GUTS-SD","10",0.4673573,0.01216505,12.86442,"0","0","0",0.7864762,327.1476,"TRUE",188.698,"0","0",1.172649,-0.8991084
5647,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",1,"99","2","365","8","32","68",5,"21",29,0.02934941,0.5564094,1.220211,0.8777121,0.8777121,0.5853778,-0.00507693,-0.05605573,-0.004136869,1.252849,0.2479641,0.2154955,"TRUE",252.5918,9.103244,"0.4","TRUE",0.0391354,0.561377,"0","FALSE","GUTS-SD","10",0.3138857,0.01249109,13.00505,"0","0","0",0.7878464,345.1012,"TRUE",157.0767,"0","0",1.442053,-0.6371781
5648,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",4,"99","2","365","8","32","68",7,"21",31,0.06346629,0.8256004,1.792142,0.6056794,0.6056794,0.5879315,-0.004226455,-0.04567141,-0.003917405,0.448848,0.5176729,0.06560255,"TRUE",242.7087,7.752169,"0.4","TRUE",0.07185497,0.8944208,"0","FALSE","GUTS-SD","10",0.3444427,0.01426613,13.27076,"0","0","0",0.7761044,298.9317,"TRUE",137.3802,"0","0",0.9793241,-1.060534
