name,Start.day,Species,Voltinism,Initial.num.f,Initial.num.m,Initial.stage,Initial.age,RndSeed,MultiYearInput,List.input.floral,Num.repeat.yr,input.floral,stoch.crop.forag,Density.dep,DD.thresh.s,DD.max.cells.s,DD.funct,DD.log.slope,day.emerge.f,var.emerge.f,day.emerge.m,var.emerge.m,latest.emerge,dev.egg,dev.larva,dev.cocoon,t.maturation,m.life,max.nesting.life,p.max.nesting.life,max.f.ratio,max.cells,max.survival.e.f,max.survival.e.m,emerged.survival,a.cell.age,a.sex.age,a.size.age,a.cell.resource,a.sex.resource,a.size.resource,Effects,ad.nectar.cons,ad.pollen.cons,k_CA,Transfer.mat.adult,ad.ET,TC_soil,TC_leaf,Exposure.resting.soil,GUTS,t.guts,kd_SD,bw_SD,mw_SD,kd_IT,mw_IT,Fs_IT,nectar_prop,weight.prov,Transfer.mat.dev,SM,F,SA_i,dr.intercept,dr.slope
6454,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,1,99,2,365,8,32,68,3,21,36,0.032584352,0.633967455,1.936106824,0.581483624,0.581483624,0.651086196,-0.00759301,-0.045290048,-0.001503067,0.673384664,0.577719657,0.124308104,TRUE,171.181613,7.787212508,0.4,TRUE,0.121942839,0.461537098,0,FALSE,GUTS-IT,10,0,0,0,0.046177632,3.434503798,2.819381266,0.770189417,285.1931096,TRUE,186.691739,0,0,1.028094304,-0.663583551
6455,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,7,99,2,365,8,32,68,10,21,32,0.070318254,0.668776082,2.517734691,0.8230315,0.8230315,0.525261301,-0.005615175,-0.056432222,-0.004884119,1.140309296,0.261393253,0.300237339,TRUE,274.3561708,8.238448007,0.4,TRUE,0.139121024,0.297930039,0,FALSE,GUTS-IT,10,0,0,0,0.024517608,7.209769772,3.327934346,0.770629216,273.5507648,TRUE,153.9090787,0,0,1.001738507,-1.099000404
6456,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,5,21,33,0.068760513,0.999333416,2.805557928,0.81258221,0.81258221,0.600761288,-0.00486678,-0.043233411,-0.003993873,1.004458661,0.396291018,0.03863463,TRUE,264.9187948,0.779334023,0.4,TRUE,0.124992369,0.143488888,0,FALSE,GUTS-IT,10,0,0,0,0.037122573,4.765292743,2.933826998,0.772839922,259.524329,TRUE,153.7872982,0,0,0.944340578,-0.981249706
6457,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,1,99,2,365,8,32,68,8,21,33,0.019931432,0.784455903,2.657228334,0.647318592,0.647318592,0.719875803,-0.007305297,-0.041886855,-0.002562868,1.0109312,0.586569802,0.041082297,TRUE,265.2498916,1.201269742,0.4,TRUE,0.111571902,0.359039131,0,FALSE,GUTS-IT,10,0,0,0,0.030857265,8.910441959,3.139181227,0.771140288,309.4173556,TRUE,141.498199,0,0,0.87797527,-0.512635927
6458,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,7,21,31,0.044806848,0.468686995,2.011245805,0.756196131,0.756196131,0.550079429,-0.006249149,-0.053579227,-0.00348053,1.224870576,0.546660919,0.106336938,TRUE,253.1034746,22.36734111,0.4,TRUE,0.050077486,0.061563524,0,FALSE,GUTS-IT,10,0,0,0,0.041345227,7.817256396,2.871849275,0.772148599,303.2622126,TRUE,150.4914286,0,0,0.997273786,-0.896271768
6459,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,2,21,30,0.039575035,0.457052088,2.380934605,0.779380683,0.779380683,0.510602312,-0.004168443,-0.048754128,-0.001494111,1.214855177,0.332627766,0.059139494,TRUE,157.863128,19.07671175,0.4,TRUE,0.030459134,0.526480189,0,FALSE,GUTS-IT,10,0,0,0,0.010323316,2.773530812,2.874165219,0.776901574,354.5246852,TRUE,223.7977844,0,0,1.39008561,-1.057164607
6460,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,6,21,35,0.091542012,0.599538814,1.299807764,0.844681908,0.844681908,0.554172541,-0.006890214,-0.045921296,-0.002797939,0.561879037,0.264563178,0.182077279,TRUE,263.5037411,16.61922411,0.4,TRUE,0.134233107,0.033436487,0,FALSE,GUTS-IT,10,0,0,0,0.019510862,6.353481621,2.773633641,0.775806581,310.286251,TRUE,169.4891469,0,0,1.485956834,-0.582560247
6461,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,6,21,30,0.049205275,0.484934517,1.731109173,0.725273321,0.725273321,0.610180484,-0.005210062,-0.03411364,-0.004878947,0.980829573,0.319645858,0.28326142,TRUE,220.5433005,6.042976887,0.4,TRUE,0.136370638,0.810147211,0,FALSE,GUTS-IT,10,0,0,0,0.039061582,8.775657065,3.262849986,0.784017852,329.8245735,TRUE,150.7481887,0,0,1.235205407,-1.138058389
6462,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,3,21,29,0.092642313,0.543150559,1.071905305,0.681736549,0.681736549,0.722291634,-0.007501108,-0.046589546,-0.004035651,1.350404427,0.477962783,0.235076855,TRUE,168.079429,12.06084173,0.4,TRUE,0.053895607,0.984024727,0,FALSE,GUTS-IT,10,0,0,0,0.008338832,7.261723231,2.91914314,0.771290173,297.5948602,TRUE,135.5349087,0,0,1.037635629,-0.704930673
6463,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,7,21,36,0.046363468,0.807248657,1.683363876,0.857718622,0.857718622,0.501826322,-0.004637351,-0.038169551,-0.001853805,0.642301069,0.304782683,0.208379881,TRUE,160.0617697,19.59727431,0.4,TRUE,0.102553733,0.013373839,0,FALSE,GUTS-IT,10,0,0,0,0.010507876,1.277147054,3.085073542,0.778513915,351.9219872,TRUE,200.2057312,0,0,1.112986693,-0.534038706
6464,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,9,21,29,0.04159127,0.98077427,2.395714824,0.755226915,0.755226915,0.742978018,-0.004794202,-0.055954177,-0.001018432,0.452791293,0.356837143,0.067771197,TRUE,162.8396294,12.14298858,0.4,TRUE,0.062359901,0.862195201,0,FALSE,GUTS-IT,10,0,0,0,0.004298842,8.255270432,3.174881858,0.779944837,296.8946721,TRUE,229.3471289,0,0,1.189810305,-0.712596415
6465,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,6,99,2,365,8,32,68,8,21,29,0.023434525,0.890878343,2.428388266,0.733792148,0.733792148,0.552926573,-0.005342285,-0.038102393,-0.001493073,0.448557515,0.237491955,0.215278066,TRUE,179.9581049,17.92664246,0.4,TRUE,0.091938091,0.82937574,0,FALSE,GUTS-IT,10,0,0,0,0.035508245,5.370051197,3.110263488,0.781474444,311.2088938,TRUE,187.8984085,0,0,1.433771642,-0.968150663
6466,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,6,99,2,365,8,32,68,8,21,26,0.055116587,0.465185389,1.38542978,0.666588369,0.666588369,0.689538697,-0.007841187,-0.035243675,-0.003883934,1.070961451,0.57277203,0.210564176,TRUE,245.8315867,12.84531725,0.4,TRUE,0.059287389,0.078037903,0,FALSE,GUTS-IT,10,0,0,0,0.047088924,6.96448668,2.973028543,0.787144171,352.5938824,TRUE,186.4463484,0,0,1.300416863,-0.934496089
6467,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,6,99,2,365,8,32,68,2,21,29,0.073360673,0.68370241,2.348545311,0.722597523,0.722597523,0.628554342,-0.005009705,-0.034832601,-0.003326385,0.854082817,0.55741538,0.266997022,TRUE,192.8377671,11.27622831,0.4,TRUE,0.0725279,0.724040378,0,FALSE,GUTS-IT,10,0,0,0,0.049417212,4.338392533,2.805467244,0.781536041,313.6081071,TRUE,230.0091515,0,0,1.031632504,-0.849066621
6468,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,5,99,2,365,8,32,68,10,21,33,0.077384497,0.593908229,1.292831103,0.821137507,0.821137507,0.742305226,-0.007644184,-0.03756302,-0.0026819,1.081411164,0.357265065,0.077911744,TRUE,221.8253143,10.87333156,0.4,TRUE,0.154476266,0.865106474,0,FALSE,GUTS-IT,10,0,0,0,0.03339408,5.542422943,2.934361682,0.774824524,297.1570777,TRUE,194.0021549,0,0,1.160462549,-0.896852135
6469,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_generic_control_exposure_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,6,21,29,0.088786116,0.878786753,2.216306939,0.758406246,0.758406246,0.671586811,-0.006495905,-0.055920145,-0.003043287,1.156177797,0.319197656,0.288241961,TRUE,196.336441,17.27352175,0.4,TRUE,0.108674246,0.731249419,0,FALSE,GUTS-IT,10,0,0,0,0.025409395,4.397396769,3.247614752,0.771061324,315.9076612,TRUE,231.1406874,0,0,0.979061302,-0.713895458
