date,treatment,tray,tube.1,tube.2,tube.3,tube.4,tube.5,tube.6,tube.7,tube.8,tube.9,tube.10,sum.cells
2015-05-14T00:00:00Z,Csc,9,2,5,0,0,3,1,1,0,0,1,13
2015-05-14T00:00:00Z,Csc,10,0,0,0,4,3,2,0,0,3,0,12
2015-05-17T00:00:00Z,Csc,1,3,0,0,0,0,0,0,0,0,0,3
2015-05-17T00:00:00Z,Csc,2,0,0,2,0,3,3,0,0,0,0,8
2015-05-17T00:00:00Z,Csc,3,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,Csc,4,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,Csc,5,1,2,2,0,2,0,0,2,0,0,9
2015-05-17T00:00:00Z,Csc,6,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,Csc,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,Csc,8,0,0,0,6,1,2,0,1,0,0,10
2015-05-17T00:00:00Z,Csc,9,0,1,0,2,1,1,0,0,0,0,5
2015-05-17T00:00:00Z,Csc,10,0,0,0,0,0,0,2,0,0,0,2
2015-05-20T00:00:00Z,Csc,1,0,0,2,0,0,0,0,0,0,0,2
2015-05-20T00:00:00Z,Csc,2,1,2,3,0,2,1,0,0,0,0,9
2015-05-20T00:00:00Z,Csc,3,0,3,1,0,0,0,0,0,0,0,4
2015-05-20T00:00:00Z,Csc,4,0,0,2,0,0,0,2,0,0,0,4
2015-05-20T00:00:00Z,Csc,5,0,1,3,0,0,0,0,0,0,0,4
2015-05-20T00:00:00Z,Csc,6,0,0,0,0,0,0,0,0,0,2,2
2015-05-20T00:00:00Z,Csc,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,Csc,8,0,0,0,0,0,2,0,2,0,0,4
2015-05-20T00:00:00Z,Csc,9,0,0,0,0,2,4,0,0,0,0,6
2015-05-20T00:00:00Z,Csc,10,0,0,0,0,0,0,5,0,0,0,5
2015-05-23T00:00:00Z,Csc,1,0,0,1,0,0,0,0,0,0,0,1
2015-05-23T00:00:00Z,Csc,2,0,1,0,0,0,0,0,0,0,0,1
2015-05-23T00:00:00Z,Csc,3,0,3,0,0,0,0,0,0,0,0,3
2015-05-23T00:00:00Z,Csc,4,0,0,0,0,0,0,3,0,0,0,3
2015-05-23T00:00:00Z,Csc,5,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csc,6,0,0,0,0,0,0,0,3,0,2,5
2015-05-23T00:00:00Z,Csc,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csc,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csc,9,0,0,0,1,0,2,0,0,0,0,3
2015-05-23T00:00:00Z,Csc,10,0,0,0,0,0,1,1,0,0,0,2
2015-05-26T00:00:00Z,Csc,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,2,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,3,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,4,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,5,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,6,0,0,0,0,0,0,0,0,0,2,2
2015-05-26T00:00:00Z,Csc,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csc,9,0,0,0,0,2,0,0,0,0,0,2
2015-05-26T00:00:00Z,Csc,10,0,0,0,0,0,2,0,0,1,0,3
2015-05-29T00:00:00Z,Csc,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csc,2,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csc,3,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csc,4,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csc,5,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csc,6,0,0,0,0,0,0,1,0,0,1,2
2015-05-29T00:00:00Z,Csc,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csc,8,0,0,0,0,3,2,0,0,1,0,6
2015-05-29T00:00:00Z,Csc,9,0,0,0,2,0,0,0,0,1,0,3
2015-05-29T00:00:00Z,Csc,10,0,0,0,0,0,0,0,0,2,0,2
2015-04-26T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,2,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,3,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,4,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,5,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,7,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-04-26T00:00:00Z,Csd,10,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,2,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,3,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,4,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,5,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,7,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-04-29T00:00:00Z,Csd,10,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,2,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,3,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,4,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,5,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-05-02T00:00:00Z,Csd,10,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,Csd,2,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,Csd,3,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,Csd,4,0,0,0,0,0,0,0,0,0,0,0
2015-05-05T00:00:00Z,Csd,5,0,0,0,1,0,0,0,0,0,0,1
2015-05-05T00:00:00Z,Csd,6,0,0,0,0,0,0,2,0,1,1,4
2015-05-05T00:00:00Z,Csd,7,0,0,0,0,1,0,0,0,1,0,2
2015-05-05T00:00:00Z,Csd,8,0,2,0,0,0,1,1,0,0,1,5
2015-05-05T00:00:00Z,Csd,9,1,0,0,0,0,2,0,0,0,0,3
2015-05-05T00:00:00Z,Csd,10,0,0,0,1,0,0,0,0,0,0,1
2015-05-08T00:00:00Z,Csd,1,2,0,0,0,0,0,0,0,0,0,2
2015-05-08T00:00:00Z,Csd,2,2,2,1,0,0,2,0,0,0,0,7
2015-05-08T00:00:00Z,Csd,3,0,0,0,0,1,1,0,0,0,1,3
2015-05-08T00:00:00Z,Csd,4,0,0,0,0,0,0,2,0,0,0,2
2015-05-08T00:00:00Z,Csd,5,0,0,1,3,0,1,0,0,0,0,5
2015-05-08T00:00:00Z,Csd,6,0,0,0,0,0,0,3,0,0,0,3
2015-05-08T00:00:00Z,Csd,7,0,0,0,0,0,2,0,0,1,2,5
2015-05-08T00:00:00Z,Csd,8,0,0,0,0,1,0,0,0,0,2,3
2015-05-08T00:00:00Z,Csd,9,1,0,0,1,0,0,2,0,0,0,4
2015-05-08T00:00:00Z,Csd,10,0,0,0,2,0,0,0,0,0,0,2
2015-05-11T00:00:00Z,Csd,1,3,0,0,0,0,0,0,0,0,0,3
2015-05-11T00:00:00Z,Csd,2,3,5,1,0,0,0,1,0,1,0,11
2015-05-11T00:00:00Z,Csd,3,0,0,0,0,1,0,0,0,0,1,2
2015-05-11T00:00:00Z,Csd,4,0,0,0,0,0,0,0,0,0,0,0
2015-05-11T00:00:00Z,Csd,5,0,0,4,4,3,0,0,0,0,0,11
2015-05-11T00:00:00Z,Csd,6,8,0,0,0,1,1,3,0,1,3,17
2015-05-11T00:00:00Z,Csd,7,0,0,0,1,2,4,1,4,0,0,12
2015-05-11T00:00:00Z,Csd,8,0,1,0,2,6,2,4,0,3,3,21
2015-05-11T00:00:00Z,Csd,9,0,0,4,5,1,0,1,4,1,4,20
2015-05-11T00:00:00Z,Csd,10,0,0,0,2,0,2,1,0,4,5,14
2015-05-14T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-14T00:00:00Z,Csd,2,3,3,0,0,0,0,0,0,1,0,7
2015-05-14T00:00:00Z,Csd,3,4,3,5,2,3,1,0,0,2,1,21
2015-05-14T00:00:00Z,Csd,4,0,0,5,3,0,0,0,0,0,0,8
2015-05-14T00:00:00Z,Csd,5,0,1,1,1,0,0,0,0,0,0,3
2015-05-14T00:00:00Z,Csd,6,1,0,0,0,3,4,0,0,4,1,13
2015-05-14T00:00:00Z,Csd,7,0,0,3,2,0,0,6,0,0,0,11
2015-05-14T00:00:00Z,Csd,8,1,0,0,0,2,2,0,0,1,2,8
2015-05-14T00:00:00Z,Csd,9,0,6,1,1,6,2,0,3,7,6,32
2015-05-14T00:00:00Z,Csd,10,0,0,5,3,4,5,0,0,0,4,21
2015-05-17T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,Csd,2,0,0,0,0,0,0,0,1,0,0,1
2015-05-17T00:00:00Z,Csd,3,0,3,0,1,0,0,0,0,3,1,8
2015-05-17T00:00:00Z,Csd,4,0,0,1,2,2,0,0,0,0,0,5
2015-05-17T00:00:00Z,Csd,5,0,1,0,0,0,1,1,0,0,0,3
2015-05-17T00:00:00Z,Csd,6,0,0,0,0,0,0,1,0,0,3,4
2015-05-17T00:00:00Z,Csd,7,3,1,2,0,2,0,0,0,0,0,8
2015-05-17T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-17T00:00:00Z,Csd,9,0,2,0,0,0,0,0,0,1,0,3
2015-05-17T00:00:00Z,Csd,10,0,1,0,0,1,0,0,0,0,0,2
2015-05-20T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,Csd,2,0,0,0,0,0,0,0,4,0,0,4
2015-05-20T00:00:00Z,Csd,3,3,0,1,0,0,0,1,0,2,0,7
2015-05-20T00:00:00Z,Csd,4,0,0,0,3,0,0,0,0,0,0,3
2015-05-20T00:00:00Z,Csd,5,0,1,0,0,0,0,0,0,0,0,1
2015-05-20T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,Csd,7,2,3,1,0,2,0,0,0,1,0,9
2015-05-20T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-05-20T00:00:00Z,Csd,10,1,2,0,0,0,0,0,0,0,0,3
2015-05-23T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csd,2,0,0,0,0,0,0,0,2,0,0,2
2015-05-23T00:00:00Z,Csd,3,1,1,0,0,0,0,1,0,0,0,3
2015-05-23T00:00:00Z,Csd,4,0,0,0,0,1,0,0,0,0,0,1
2015-05-23T00:00:00Z,Csd,5,0,1,0,0,0,0,0,0,0,0,1
2015-05-23T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csd,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-05-23T00:00:00Z,Csd,10,1,0,0,0,0,0,0,0,0,0,1
2015-05-26T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csd,2,0,0,0,0,0,0,0,1,0,0,1
2015-05-26T00:00:00Z,Csd,3,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csd,4,0,0,0,0,1,0,0,0,0,0,1
2015-05-26T00:00:00Z,Csd,5,0,0,0,0,0,0,1,0,0,0,1
2015-05-26T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csd,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,Csd,10,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,2,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,3,0,0,0,1,0,0,0,0,0,0,1
2015-05-29T00:00:00Z,Csd,4,0,0,0,0,2,0,0,0,0,0,2
2015-05-29T00:00:00Z,Csd,5,0,0,0,0,0,0,2,0,0,0,2
2015-05-29T00:00:00Z,Csd,6,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,7,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,8,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,9,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,Csd,10,0,0,0,0,0,0,0,0,0,0,0
