name,var.emerge.f,t.maturation,p.max.nesting.life,max.f.ratio,max.cells,max.survival.e.f,a.sex.age,overall.avg.x,BroodCells.RMSE,BroodCells.NRMSE,overall.avg.y,BroodCells.MAE,BroodCells.NMAE,overall.avg.x.x,BroodCells.RSR,overall.avg.y.y,Nesting.RMSE,Nesting.NRMSE,overall.avg.x.x.x,Nesting.MAE,Nesting.NMAE,overall.avg.y.y.y,Nesting.RSR,Avg.NRMSE,Avg.NMAE,Avg.RSR
For2014_SceA_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6551.744220709263,1.0743401806740098,6098.388888888889,5287.155,0.8669757039655283,6098.388888888889,5.347282307,41.03409090909091,22.175415595162626,0.540414448,41.03409090909091,19.415,0.4731431736361119,41.03409090909091,2.805306131,0.8073773144264969,0.6700594388008201,4.076294218667985
For2014_SceB_1200m_dist_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6452.920948365382,1.058135364263575,6098.388888888889,5203.527222222222,0.8532626103433512,6098.388888888889,5.217272085856151,41.03409090909091,22.39416325,0.5457453243193425,41.03409090909091,19.67318181818182,0.47943505954029364,41.03409090909091,2.827059470227598,0.8019403442914588,0.6663488349418224,4.022165778041875
For2014_SceB_1200m_prop_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6706.285568465477,1.0996815209151651,6098.388888888889,5421.141666666666,0.8889465341483634,6098.388888888889,5.526871504821961,41.03409090909091,22.688115881948576,0.5529089442291539,41.03409090909091,19.893181818181816,0.48479645527554693,41.03409090909091,2.847103023456377,0.8262952325721595,0.6868714947119552,4.186987264139169
For2014_SceB_400m_dist_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6563.139043362432,1.076208678,6098.388888888889,5293.656111111111,0.8680417414435507,6098.388888888889,5.342432557267421,41.03409090909091,22.57848457955252,0.550237232,41.03409090909091,19.809545454545454,0.48275823871503737,41.03409090909091,2.842848665278084,0.813222955,0.6753999900792941,4.092640611272753
For2014_SceB_400m_prop_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6706.328444474211,1.0996885516259833,6098.388888888889,5421.163888888889,0.8889501780980406,6098.388888888889,5.526874328369253,41.03409090909091,22.686253797479132,0.5528635652667305,41.03409090909091,19.887727272727272,0.4846635281085572,41.03409090909091,2.8469360088425986,0.8262760584463569,0.6868068531032989,4.186905168605926
For2014_SceB_800m_dist_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6490.140027729029,1.0642384646138099,6098.388888888889,5234.485,0.8583389966384564,6098.388888888889,5.262085322,41.03409090909091,22.66835925610048,0.5524274756402222,41.03409090909091,19.878636363636364,0.484441983,41.03409090909091,2.840517878221384,0.8083329701270161,0.6713904897343487,4.051301599979512
For2014_SceB_800m_prop_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6706.002133552325,1.099635043899954,6098.388888888889,5420.592777777778,0.8888565285913402,6098.388888888889,5.525944606881432,41.03409090909091,22.97336802988111,0.5598605335445965,41.03409090909091,20.200454545454544,0.4922846856826364,41.03409090909091,2.8705669682401163,0.8297477887222753,0.6905706071369884,4.1982557875607744
For2014_SceC_1200m_dist_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6342.748629514521,1.0400695569072103,6098.388888888889,5102.950555555555,0.8367702763024842,6098.388888888889,5.069636603257252,41.03409090909091,22.617976408560114,0.5511996466223457,41.03409090909091,19.90772727272727,0.48515092772085294,41.03409090909091,2.836391602867606,0.795634602,0.6609606020116686,3.9530141030624293
For2014_SceC_1200m_prop_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,7075.7367957916185,1.1602632965377844,6098.388888888889,5778.346666666666,0.9475202011460222,6098.388888888889,5.948592012134329,41.03409090909091,22.415833334741517,0.5462734238319727,41.03409090909091,19.66409090909091,0.47921351426197734,41.03409090909091,2.828518146531943,0.8532683601848785,0.7133668577039998,4.388555079333136
For2014_SceC_400m_dist_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6692.728271634944,1.0974584260818339,6098.388888888889,5402.812777777778,0.8859410044547286,6098.388888888889,5.489382229419654,41.03409090909091,22.85863199796046,0.5570644186708725,41.03409090909091,20.111363636363638,0.4901135419551372,41.03409090909091,2.865436749995815,0.8272614223763533,0.6880272732049328,4.177409489707735
For2014_SceC_400m_prop_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,7076.026998757259,1.160310883362916,6098.388888888889,5778.512222222223,0.9475473485711163,6098.388888888889,5.948617190496975,41.03409090909091,22.422150219248497,0.5464273661849537,41.03409090909091,19.680454545454545,0.47961229576294656,41.03409090909091,2.8291629962720384,0.8533691247739349,0.7135798221670314,4.388890093384507
For2014_SceC_800m_dist_IT,3,7,0.09,0.457,1.543,0.913,-0.058,6098.388888888889,6429.088425303777,1.0542273611014565,6098.388888888889,5173.908333333334,0.8484057720162885,6098.388888888889,5.172069867506179,41.03409090909091,22.672610278002438,0.5525310729615659,41.03409090909091,19.93681818181818,0.4858598726114649,41.03409090909091,2.844898301062307,0.8033792170315113,0.6671328223138767,4.008484084284243
