name,Start.day,Species,Voltinism,Initial.num.f,Initial.num.m,Initial.stage,Initial.age,RndSeed,MultiYearInput,List.input.floral,Num.repeat.yr,input.floral,stoch.crop.forag,Density.dep,DD.thresh.s,DD.max.cells.s,DD.funct,DD.log.slope,day.emerge.f,var.emerge.f,day.emerge.m,var.emerge.m,latest.emerge,dev.egg,dev.larva,dev.cocoon,t.maturation,m.life,max.nesting.life,p.max.nesting.life,max.f.ratio,max.cells,max.survival.e.f,max.survival.e.m,emerged.survival,a.cell.age,a.sex.age,a.size.age,a.cell.resource,a.sex.resource,a.size.resource,Effects,ad.nectar.cons,ad.pollen.cons,k_CA,Transfer.mat.adult,ad.ET,TC_soil,TC_leaf,Exposure.resting.soil,GUTS,t.guts,kd_SD,bw_SD,mw_SD,kd_IT,mw_IT,Fs_IT,nectar_prop,weight.prov,Transfer.mat.dev,SM,F,SA_i,dr.intercept,dr.slope
801,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,3,21,34,0.043293596,0.597460756,1.243515506,0.721913904,0.721913904,0.52309788,-0.005622336,-0.04001874,-0.003210454,0.864438136,0.438549297,0.124962062,TRUE,196.4822127,11.59088143,0.4,TRUE,0.07756091,0.453398005,0,FALSE,GUTS-SD,10,0.404112897,0.013762776,13.21717023,0,0,0,0.748290266,305.3499818,TRUE,199.4784031,0,0,1.202119558,-0.746885963
802,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,2,21,38,0.03732385,0.640783928,2.420967034,0.796895928,0.796895928,0.576532138,-0.00603318,-0.036887184,-0.003069521,1.004829242,0.390879963,0.122814072,TRUE,223.9501768,10.45043403,0.4,TRUE,0.073947426,0.488688232,0,FALSE,GUTS-SD,10,0.42584574,0.012968221,14.16598711,0,0,0,0.740410657,309.3959717,TRUE,178.8118022,0,0,1.088299203,-0.826712069
803,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,4,21,39,0.039394591,0.636815299,1.848824568,0.740416757,0.740416757,0.573518041,-0.006111761,-0.042980595,-0.003091113,1.008917307,0.384767684,0.113175026,TRUE,196.8306581,11.29216313,0.4,TRUE,0.068833097,0.527291175,0,FALSE,GUTS-SD,10,0.38207758,0.013672184,14.27779008,0,0,0,0.743013108,314.0147115,TRUE,193.9452983,0,0,1.073131376,-0.816060229
804,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,2,21,38,0.041095853,0.535121009,1.750591978,0.748427237,0.748427237,0.57260458,-0.005412917,-0.042430515,-0.003045275,0.890223054,0.37845324,0.117946415,TRUE,188.8813266,12.3045813,0.4,TRUE,0.077959229,0.496058022,0,FALSE,GUTS-SD,10,0.358662541,0.013586198,12.40314844,0,0,0,0.787489773,289.4145854,TRUE,200.9847626,0,0,1.118508777,-0.755571466
805,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,3,21,32,0.041503243,0.581617786,2.364299964,0.791393389,0.791393389,0.586948312,-0.005543994,-0.040811258,-0.002935621,0.850241653,0.400208979,0.113496022,TRUE,227.6774883,10.54790764,0.4,TRUE,0.06890657,0.480625374,0,FALSE,GUTS-SD,10,0.376100152,0.013514765,13.91523649,0,0,0,0.829606443,333.7551042,TRUE,177.9683769,0,0,1.177955639,-0.796894341
806,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,4,21,38,0.042949927,0.536138767,1.803700868,0.767198048,0.767198048,0.560464673,-0.006398617,-0.038415538,-0.002965957,0.882939247,0.41524478,0.120315794,TRUE,212.8337147,10.83275281,0.4,TRUE,0.070890488,0.530075193,0,FALSE,GUTS-SD,10,0.416336314,0.014654053,14.19568353,0,0,0,0.742445714,331.3404453,TRUE,172.9492105,0,0,1.193014342,-0.852546659
807,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,2,21,37,0.040815106,0.556142895,1.346553258,0.670443165,0.670443165,0.54346362,-0.006522558,-0.038012887,-0.002748085,1.01124318,0.445276814,0.118258055,TRUE,216.4618186,12.32749018,0.4,TRUE,0.073332174,0.454892233,0,FALSE,GUTS-SD,10,0.419390214,0.014354689,14.13183332,0,0,0,0.821527524,321.7895505,TRUE,176.4130615,0,0,1.261888482,-0.841328271
808,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,2,21,39,0.037824172,0.613404361,2.095549214,0.760153206,0.760153206,0.503906154,-0.006268667,-0.043244089,-0.003069657,0.853652652,0.43641923,0.116452563,TRUE,197.1142014,11.79589313,0.4,TRUE,0.075910423,0.462574393,0,FALSE,GUTS-SD,10,0.422632348,0.013388556,13.44836212,0,0,0,0.809296146,328.923044,TRUE,205.0430211,0,0,1.095724042,-0.795948496
809,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,4,21,38,0.042280507,0.561246597,2.243976654,0.77035079,0.77035079,0.502750169,-0.005743571,-0.040789336,-0.002868762,0.944188795,0.392749479,0.110787142,TRUE,206.2624021,12.01772482,0.4,TRUE,0.073455125,0.450184508,0,FALSE,GUTS-SD,10,0.420323025,0.01391447,11.73198626,0,0,0,0.76179156,329.0624497,TRUE,168.5970112,0,0,1.203754051,-0.843727797
810,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,3,21,40,0.040343029,0.556684824,1.879617644,0.812300036,0.812300036,0.495153056,-0.00588969,-0.043838216,-0.002935068,1.003763738,0.391384185,0.123487896,TRUE,211.7571718,11.1595171,0.4,TRUE,0.077932109,0.523659401,0,FALSE,GUTS-SD,10,0.366772664,0.014591519,12.8017092,0,0,0,0.758890723,335.5388936,TRUE,176.3584101,0,0,1.076830831,-0.745788765
